StudentID,Age,Gender,Ethnicity,ParentalEducation,StudyTimeWeekly,Absences,Tutoring,ParentalSupport,Extracurricular,Sports,Music,Volunteering,GPA
2631,17,1,African American,High School,8.296952131210920,3,0,Low,1,0,0,0,2.688349836315720
1012,17,0,Caucasian,High School,7.59848581924029,15,0,Moderate,0,0,0,1,1.5595945190402800
1397,18,1,Other,High School,2.962015972542550,18,0,Moderate,0,0,0,0,1.0894406041524300
1285,16,0,Caucasian,Bachelor,9.589099562995310,7,1,High,1,1,1,0,3.270262309404740
3338,16,0,Caucasian,High School,13.964309069889500,22,1,Very High,0,0,1,0,1.5624112622115100
2067,15,0,African American,High School,0.4885376588126640,3,0,Moderate,0,1,0,0,3.073304472562820
2866,16,1,Caucasian,Bachelor,6.325846974512490,18,1,,0,0,1,0,1.2615877089186000
2192,17,1,Asian,Higher,15.797292420710800,18,0,High,1,0,0,0,1.9347838118971900
2441,15,1,Asian,High School,19.166553729627700,17,0,Low,0,1,0,0,1.7028816752194500
2601,18,1,Asian,Some College,19.47384269700400,3,0,Moderate,0,0,0,0,3.315632432715560
2859,17,0,Caucasian,Some College,9.085414487208510,8,0,Low,0,1,1,0,2.7454918014149500
3237,17,0,African American,Some College,15.07875368882850,24,0,Very High,0,0,1,0,1.2450911401798600
3322,16,0,Asian,,8.553835760669220,29,0,High,0,1,0,0,0.5282255514744690
2451,18,0,Caucasian,High School,5.540508977392490,11,0,Moderate,0,0,1,0,1.7745311027993400
1691,16,1,Caucasian,,3.874341015525960,17,0,Moderate,0,0,0,1,0.9273215453238870
3164,18,1,African American,High School,9.219391844250790,6,1,High,0,0,1,0,3.1326292974173700
2953,17,0,African American,Bachelor,14.19609426544740,3,0,Moderate,1,0,0,0,2.9127221778502200
2569,17,0,African American,,10.330930207785200,24,0,Moderate,0,0,0,0,0.7737842057946160
3321,17,1,Caucasian,High School,9.906352938678180,25,0,High,1,1,0,0,1.0823899503415900
3309,17,1,Caucasian,Some College,17.985006139631300,9,1,Low,1,0,0,1,2.6650755516566800
1690,16,0,Asian,Some College,19.46289422853820,6,1,High,1,1,0,0,3.625921730346800
3052,17,1,Caucasian,High School,17.806051142270400,6,0,Moderate,1,0,0,0,3.2011819553323100
2688,15,0,Caucasian,Bachelor,12.312487933662500,5,0,Moderate,0,0,1,0,2.905384065736880
1852,16,1,African American,,4.552650716387850,20,0,Moderate,1,0,0,0,1.223973606916020
2499,17,1,Asian,Some College,1.2014633670996500,6,0,Low,0,0,0,0,2.1681789248414400
1160,18,0,Caucasian,High School,4.681155500349980,20,0,High,0,0,0,1,1.189548769618790
1896,18,1,Asian,High School,8.2969370060319,13,0,Moderate,0,1,0,0,2.27691831821056
1497,17,0,Asian,Higher,17.656729813561600,15,0,Moderate,0,1,1,0,2.340156389104700
1258,16,1,Caucasian,Some College,4.207441630596720,7,1,Moderate,0,1,1,0,2.723471858740060
2783,18,1,Asian,Some College,12.183907827866500,13,1,Very High,1,0,1,0,2.993214464144570
1336,18,0,Caucasian,High School,19.9096722146644,5,0,High,0,0,0,0,3.0071290674312800
3375,16,0,Asian,High School,2.313504472962330,5,1,High,1,0,0,0,2.913898458953870
2040,17,1,Other,Some College,10.130999998170900,26,0,Low,0,0,0,0,0.2628611666623930
1516,17,0,Caucasian,,17.622102967131300,8,1,Moderate,0,0,0,0,2.6471959858736900
2349,18,0,Other,Some College,10.74833877199610,15,0,Moderate,0,0,1,1,1.9263590676627500
2016,16,1,Other,High School,7.899805410980650,21,1,Very High,1,0,0,0,1.921942133736120
1769,18,1,Caucasian,Bachelor,7.628176198062470,14,0,Moderate,0,0,0,0,1.736011489374200
3243,15,0,Caucasian,,10.552489136774200,28,0,Very High,1,0,0,0,0.8130174224118300
1442,18,0,Caucasian,,14.88838507626650,3,0,,1,0,0,1,2.781287883700030
3064,18,0,Caucasian,Some College,13.799287142527200,25,0,Moderate,0,0,1,0,1.010198033751080
1762,16,0,Caucasian,,11.705217510196900,4,0,Low,0,1,0,0,2.4229283329107900
2930,17,0,Other,Bachelor,5.825874944110110,2,0,Moderate,0,0,0,0,2.637348954652660
2247,16,1,Caucasian,Some College,4.561236338000400,16,0,Moderate,1,0,0,1,1.6819048043902600
2204,16,0,African American,Bachelor,8.46877609799585,8,1,Moderate,1,1,1,1,2.901185606881620
3045,18,0,Caucasian,Some College,1.860607494817910,26,0,Moderate,1,0,0,0,0.3167559737315220
2124,17,0,Other,Some College,16.57060519163020,18,1,High,0,1,0,0,2.4118406224250800
2861,16,0,Caucasian,High School,2.149064328837730,18,0,Low,0,0,0,0,0.7068253462731770
2782,18,0,African American,High School,17.02968898627990,8,0,High,0,0,0,0,2.745554082849830
1522,17,1,Other,Some College,13.790684178108300,13,0,High,1,0,0,0,2.2675844008883900
2786,18,0,Asian,Some College,10.390037095299600,15,1,Very High,0,1,0,1,2.136285525349760
1023,16,1,African American,,18.648879567547000,29,1,Low,0,0,0,0,0.3125462305253550
1357,16,1,Asian,Some College,4.491647653078020,2,1,High,1,1,0,0,3.375252255246080
3277,18,1,African American,Bachelor,2.927461331779360,21,0,Moderate,0,0,0,0,1.021019253339770
2278,17,1,Caucasian,High School,8.830945777596610,10,1,Low,0,1,1,0,2.595648862597710
2313,15,0,Other,,4.631659825779990,6,1,Moderate,0,0,1,0,2.611688472593840
2636,17,0,Caucasian,Some College,8.03903849230439,12,0,Moderate,0,1,1,0,2.274842047467000
1551,15,0,Caucasian,Higher,1.9225170346430300,7,0,Low,1,1,0,0,2.4119864614713300
1341,17,1,Caucasian,Bachelor,5.704886846135330,20,0,Low,1,0,0,0,1.4003632540944200
1432,16,1,Caucasian,Some College,12.495907974374500,8,0,Moderate,1,0,0,0,2.3976825794915600
1474,18,0,African American,Some College,11.83615815326650,11,1,High,1,1,0,0,2.573034385056750
1218,15,1,Caucasian,Some College,10.731563800572400,6,0,,1,0,1,0,2.591426703229310
1912,15,0,Caucasian,High School,14.593568272944800,19,0,Low,1,0,1,1,1.3742882826190400
2228,18,0,Caucasian,Bachelor,10.767683737928700,4,0,High,1,1,1,0,3.526125037802420
3137,16,1,African American,Bachelor,14.166480981559400,27,0,Moderate,0,0,0,0,0.7961429158962130
2012,15,1,Caucasian,Some College,18.72251143080270,24,0,High,0,1,0,0,1.1314027355141800
1958,15,0,Caucasian,Some College,7.472113190681180,21,0,Moderate,0,1,1,0,1.1656039458580200
2774,18,0,Caucasian,,11.539183002419600,24,1,Low,0,0,0,0,0.9023572553597990
1094,16,0,Other,Some College,7.099902316278840,16,1,High,0,1,0,0,2.23849135429023
2009,18,1,Caucasian,Higher,5.776199399081790,7,0,High,1,0,0,0,2.537098950572450
2071,15,1,African American,Some College,4.322716246218410,3,1,Moderate,0,0,1,0,3.4632393046516800
2093,18,1,African American,Bachelor,12.229897054384000,26,0,,1,1,0,0,0.9943347506957510
3131,15,0,Asian,High School,5.048276259531200,15,0,Low,0,1,0,0,1.8080971980423600
2998,15,1,Caucasian,Some College,1.521999779615490,19,0,Moderate,1,0,0,0,1.2001797196357900
2309,15,0,African American,High School,14.411728387412700,10,1,High,1,0,0,0,2.759014343384980
1697,17,1,African American,Bachelor,18.803596694584800,29,0,High,1,0,0,0,1.0288655959633800
2110,17,0,Asian,High School,16.94593491070990,15,1,High,1,0,0,0,2.385530670601710
1997,15,0,Caucasian,Some College,9.727832561777880,19,1,Very High,0,0,0,0,1.58646418895305
2459,16,1,Caucasian,Some College,5.783863039317390,22,1,Very High,1,0,0,0,1.3068680389383800
2680,16,0,African American,High School,2.4869063488482100,9,0,Low,1,1,0,1,2.5653473181422000
1154,17,0,Caucasian,Some College,11.469835277819500,23,0,Moderate,0,0,0,0,1.0306575057198800
2100,17,0,African American,Higher,14.84402018242270,6,0,Low,0,1,1,1,3.154023245749210
3205,15,1,Asian,High School,0.2374269333871860,27,0,,0,1,0,0,0.0
1247,15,1,Other,High School,7.807528920939080,13,0,Moderate,0,0,0,0,1.7002735894049100
3392,16,1,Caucasian,Some College,17.819907492885300,13,0,Moderate,0,0,0,1,2.1400138778044000
1790,17,0,Caucasian,Some College,0.6194120684502030,18,0,Moderate,0,0,1,0,1.2355538161189000
1581,16,0,Asian,Some College,5.240700090137490,21,0,Moderate,0,1,0,0,0.7437140169647170
2471,15,0,Caucasian,Some College,8.802415419698720,1,1,Low,1,0,1,0,3.30737811355316
1704,18,1,African American,Some College,0.8953677737697370,13,0,,0,1,0,0,1.528563501341880
3023,16,1,Caucasian,Some College,13.570946828363200,3,0,Moderate,0,0,0,0,2.6565407804958600
2213,16,1,Caucasian,Some College,11.900926898475200,19,1,Moderate,0,1,0,0,1.8638998217614900
2296,16,1,Caucasian,High School,5.638737686835170,11,1,Moderate,0,1,0,0,2.1431050688592000
1897,16,1,Other,High School,14.65446830826610,25,0,Moderate,1,0,0,0,1.0515315263472100
2909,16,1,Caucasian,Some College,6.587070484999090,27,1,High,1,0,0,1,0.8758837048232610
2261,17,1,Asian,Some College,9.001905371817190,2,1,High,1,1,0,0,3.984673602658730
1488,18,1,Caucasian,High School,10.007167207687800,14,0,Moderate,0,0,0,1,1.6150931484836700
2625,16,1,Asian,Some College,15.272305979233100,28,1,High,0,0,0,0,0.3478369759058790
1560,16,0,African American,High School,12.67699637470650,5,0,High,1,0,1,0,3.3669295153821100
2142,15,1,Caucasian,Some College,14.934866155963200,5,0,High,0,0,1,0,3.350591978852340
3228,15,0,Asian,Bachelor,6.018381463308380,7,0,Low,0,0,0,0,2.2973555861936900
2120,16,0,Caucasian,High School,16.828795199124900,28,1,Moderate,0,0,0,0,0.7975176691622690
1802,16,0,Caucasian,,15.14938101446210,16,1,Moderate,1,0,0,0,1.955791738835410
2775,17,1,Caucasian,Some College,5.490891694808890,8,1,High,0,0,0,1,2.421061773387500
1513,17,1,African American,Some College,6.124784904568010,0,0,Low,1,0,0,1,3.149644743525510
1634,15,0,Caucasian,High School,0.4181902467046990,13,0,High,0,1,0,0,1.8787083443226600
3059,16,1,Caucasian,High School,14.689740806448100,14,1,,1,0,0,0,2.2925396421337100
2665,17,1,Asian,,11.46999169870430,26,0,Moderate,0,0,0,1,0.2001455273690360
2013,16,0,Asian,High School,10.403204460487900,29,0,High,0,0,0,0,0.3331542282930410
2932,18,1,Caucasian,Some College,16.224611168027200,14,1,Moderate,0,1,0,0,2.0845477071034400
2151,15,0,Caucasian,High School,2.518812820950010,10,0,High,0,0,0,0,2.083697985872880
3240,15,0,Caucasian,Some College,1.4174340130974700,9,0,Very High,0,1,0,0,2.407284043136150
1117,15,1,Asian,,2.122600386180390,21,0,High,1,0,1,0,1.340368647512410
1741,17,1,Other,Some College,13.611661858375300,8,1,High,0,0,0,0,2.840092975101310
3206,15,0,Caucasian,,6.013112811214880,22,0,High,0,0,0,0,1.0281836891510100
2975,16,0,Caucasian,Higher,10.869397399627300,18,0,,0,0,0,0,0.8707134779286390
2082,15,1,African American,Some College,19.62058978230150,21,0,High,0,1,0,0,1.5629116353425700
2811,16,1,Caucasian,Some College,7.5208358221831300,5,0,,0,0,0,0,2.631367841368870
1831,15,1,Caucasian,Some College,15.130771669906100,16,0,Moderate,0,1,0,0,1.9212686469167600
1120,15,0,Asian,High School,19.56530927058950,3,0,Moderate,1,0,1,1,3.619460869693520
1657,17,0,Caucasian,Some College,4.1240543180355800,24,0,High,1,0,0,0,0.4999877783931600
3182,15,0,Asian,High School,3.253044363798010,13,1,Low,0,0,0,0,1.8440563794665400
3146,18,0,African American,Some College,17.693499699067000,2,1,High,0,1,0,1,3.4590447338738100
3341,16,0,Asian,Some College,9.388697243080880,18,0,Low,0,1,0,0,1.2889376961826300
1636,16,0,African American,High School,1.130313815935150,11,0,Very High,0,0,1,0,2.372748110360670
1370,17,0,Caucasian,Some College,0.9336963979854750,8,1,High,1,0,0,1,2.34926492736688
1269,17,1,Caucasian,High School,6.793212409628860,13,0,,0,1,1,1,1.602089195984670
1047,18,0,African American,Some College,2.6313061327870900,5,0,Low,1,0,0,0,2.5637654300150900
1992,18,0,Caucasian,High School,13.710772411252500,27,0,High,1,1,0,0,1.0798673690024300
1877,16,1,African American,High School,19.205327169841300,1,0,Low,1,0,0,0,3.577043897429730
1774,18,0,Caucasian,Some College,5.577438525219300,19,0,Very High,1,0,0,0,1.5913479919456900
2220,17,0,Caucasian,Some College,14.082087215432700,1,1,Very High,0,1,0,0,3.7702839726154400
2127,18,1,Caucasian,Some College,14.17353439931010,26,0,,1,0,0,0,0.3124795812740790
1005,17,1,Caucasian,Some College,4.6724952729713300,17,1,High,0,0,0,0,1.2880611817953900
2596,18,0,Caucasian,Bachelor,5.264923496610890,19,0,High,1,0,0,0,1.378777261955540
2078,15,0,Caucasian,Some College,12.454825527549600,23,1,Moderate,0,1,0,0,1.4490003209615300
1838,15,1,Caucasian,Bachelor,4.424756396133670,21,1,Moderate,1,1,1,1,1.943573340544710
1682,15,0,Caucasian,Some College,4.62697426400301,14,0,High,0,0,0,1,1.7303180027913700
2716,18,1,Caucasian,Some College,16.635706003703200,24,1,Very High,0,1,0,0,1.580398635704130
2149,17,1,Caucasian,High School,1.30001577897777,6,0,Moderate,1,0,0,0,2.460743527113230
1575,17,0,Asian,Bachelor,3.165661013987470,27,1,High,1,0,0,0,0.782809234051424
1051,17,1,Asian,Some College,17.18649902140950,5,0,High,0,0,0,0,2.935477191694630
1854,17,1,Caucasian,Bachelor,16.12193495921500,29,0,Moderate,0,1,1,0,0.3629570027561280
2983,18,0,African American,Higher,13.189801162491700,24,1,Moderate,0,1,1,0,1.558632200330990
2824,18,0,Asian,Some College,18.63888279308740,20,0,Moderate,1,1,0,0,1.451872243083540
1834,18,1,Asian,High School,0.7942241514449440,3,1,High,1,0,0,0,2.8760550053652000
2116,17,0,Caucasian,Some College,13.864190844377400,8,0,Very High,0,1,1,0,3.29154084100464
2167,15,1,Caucasian,High School,3.595956269901510,2,1,,0,0,0,0,2.6440598613135300
2907,15,0,Caucasian,Some College,6.615859828553110,10,0,Very High,1,0,0,0,2.837891417954620
1972,17,1,Caucasian,High School,18.421389725991600,24,0,Low,1,0,0,1,0.8384648733197380
1400,15,0,Other,Bachelor,3.3719809686807400,7,0,High,1,1,0,0,3.0356935955108400
1020,17,0,Caucasian,High School,10.835206398820300,9,0,Moderate,0,0,1,0,2.3957840945307
1685,15,1,Other,Bachelor,1.106647743266920,15,1,Moderate,0,1,0,0,1.5923878582033100
1036,15,0,Other,High School,3.415365200066740,23,0,Low,0,0,0,0,0.2614722600507520
3262,18,0,Asian,High School,4.596520835850720,12,1,Moderate,1,0,0,0,2.376854346050860
1525,16,0,Asian,Bachelor,19.9336655586936,20,0,Moderate,0,0,0,0,1.228528505250040
1921,15,0,Asian,Bachelor,1.6607751562037300,25,1,,0,0,0,1,0.1704636132529810
2842,16,1,Other,High School,16.25856810787870,24,1,Moderate,1,0,0,0,1.513660412883280
2891,16,1,Caucasian,High School,5.067962151187450,8,0,High,0,0,1,1,2.438440919001190
1538,17,1,Caucasian,High School,8.94545936314244,8,0,Moderate,0,0,1,0,2.4431029199122000
2706,18,1,Caucasian,Some College,8.858281960839270,0,1,Very High,1,0,0,0,4.0
3340,15,0,Caucasian,Bachelor,3.780345654929940,11,1,Low,0,1,0,0,2.073033167181520
1246,16,1,Asian,High School,13.801507083776000,17,0,Very High,0,1,0,0,2.1104879749817500
1785,16,1,African American,Bachelor,17.577622918257000,6,0,Very High,0,0,0,0,2.9026593668557500
2410,16,1,Other,Bachelor,9.406480958744130,16,0,Low,1,0,0,1,1.6190305128355000
1155,15,1,Caucasian,Some College,4.304876410019070,2,0,Moderate,1,0,0,0,3.0756193536614300
2687,18,1,Asian,Some College,17.220176426160300,28,0,Very High,0,0,0,0,1.06642462275961
1626,16,0,Caucasian,Some College,2.4610424718065000,25,0,Low,1,1,1,0,0.8979380920800140
3295,18,0,Caucasian,Some College,9.300706494613460,28,1,High,0,0,0,0,0.3907558869817940
2347,17,0,Asian,High School,3.135258951985890,21,1,High,0,1,0,1,1.6433737595842500
1570,17,0,Caucasian,Some College,11.988610840552400,6,0,Low,0,0,0,0,2.4892182377565300
2759,17,1,Caucasian,Higher,12.188905946545600,29,0,High,0,0,0,0,0.3280857038991220
2817,16,1,Caucasian,Some College,6.807696753550980,2,0,,0,1,0,0,2.672866707350140
3066,18,0,Caucasian,,13.909769183553000,25,0,Moderate,1,0,0,0,0.940947219838506
1128,15,0,Asian,Some College,17.75503049343380,10,1,Low,0,1,0,0,2.8199217452931900
3374,18,0,Other,Some College,19.08895389705980,25,0,Moderate,0,0,0,0,0.825019641346986
3007,18,0,Caucasian,Bachelor,2.2789053888908700,17,0,Moderate,0,0,1,0,1.2433117162791900
1981,18,1,Caucasian,Bachelor,14.240159223963300,13,1,Low,0,0,0,0,2.138772677122640
1191,17,1,African American,High School,9.864949860519720,16,0,Moderate,0,0,0,1,1.5222748446854300
2140,15,1,Asian,Some College,5.973443147750990,8,1,Low,0,1,0,0,2.4821724081876100
1993,16,0,Caucasian,Some College,8.724288342400910,11,0,High,0,0,1,0,2.271400211003180
1700,17,1,Other,Some College,10.871911498225800,15,0,Very High,0,1,1,0,2.5119180875322600
1607,17,1,Caucasian,High School,17.584086751707700,6,0,Moderate,0,0,0,0,2.5590703550177500
1181,15,0,Caucasian,Some College,19.69858216882980,5,1,High,0,0,0,0,3.1860603780389100
1302,15,1,Caucasian,Some College,0.2553085303579470,9,0,,1,0,0,0,1.6492502516618000
2061,15,1,African American,Bachelor,14.054765985791700,27,0,Moderate,0,1,0,0,0.9175822003619480
3345,15,0,African American,High School,6.446769161618870,2,1,,0,0,0,1,2.799063885002720
2070,15,0,Caucasian,Bachelor,13.38824128507290,11,0,Low,1,0,1,0,2.4486025189472500
2244,17,1,Caucasian,High School,2.9972559777310300,28,0,High,1,1,0,0,0.5219557256642750
1017,18,0,Other,High School,10.098656081788000,14,0,Moderate,1,1,0,0,2.232175277715980
3377,17,1,Asian,Some College,14.667230294641900,3,0,,1,0,0,0,2.928219390714800
1547,15,0,Other,High School,0.1069797738844570,5,0,Low,1,0,0,0,2.254547586191720
1659,18,1,Caucasian,High School,3.165725121181960,1,1,High,0,1,0,0,2.9594927281039100
3158,17,1,Asian,Bachelor,14.329525252843300,2,1,Moderate,1,0,0,1,3.636416567860030
3185,15,0,Caucasian,Some College,10.40165366433170,9,0,Low,0,0,0,1,2.17234554236808
2505,17,0,Caucasian,Higher,0.1848317681102870,2,0,Low,1,0,0,0,2.6505223435766900
1960,17,1,Caucasian,Higher,1.2707144484783700,22,0,High,0,1,0,0,0.8411087173537890
1798,17,1,Asian,High School,18.11698779998610,6,0,Moderate,1,0,0,0,2.95214586347002
1226,16,0,Caucasian,Some College,13.812306247732700,13,0,Low,0,0,1,0,1.8064063454058100
3075,17,1,Caucasian,Bachelor,0.8466898503660670,26,0,Moderate,1,0,0,1,0.6329881184701
2800,15,0,Asian,,11.086451961673100,8,0,Moderate,1,1,0,0,2.7890998282690900
3363,17,1,Asian,Some College,0.6757830189649730,19,1,,0,0,0,0,1.0410289006679000
3086,15,1,Caucasian,Higher,10.138602321543900,15,0,Low,1,0,0,0,1.3763806884640700
2694,17,1,Caucasian,High School,7.004732286541540,13,0,High,1,0,1,0,2.184691612286100
2046,17,0,African American,Some College,3.8516326491705600,0,0,High,1,0,0,0,3.279646224162430
1470,18,1,Caucasian,,13.782867139606800,9,0,Moderate,1,0,0,0,2.6375942281323600
1955,17,1,Caucasian,,15.567438090909800,5,0,High,0,0,0,1,3.158858262221250
3373,18,0,African American,Some College,9.404981706575090,15,0,High,0,0,0,0,1.8491038760645400
1640,18,1,Caucasian,Some College,10.318917570508500,5,0,Moderate,0,1,0,0,2.6559935659148000
3218,15,0,Caucasian,High School,14.539597426916300,4,0,High,0,1,0,0,3.3675911599478900
2219,15,0,African American,Bachelor,15.763195762714100,6,1,Low,0,0,0,0,3.1312358848124200
2159,18,0,Asian,,15.716169684887,9,1,Moderate,0,1,0,0,3.1844421071087300
2416,18,1,Caucasian,,0.1907790805108990,1,1,Low,1,1,0,0,3.055253981943470
3167,18,1,Other,Some College,16.868555914181000,5,0,Low,1,0,0,0,2.9713320163258200
2528,15,0,Asian,Some College,4.745087273142750,14,0,Moderate,0,0,0,0,2.059778342061030
3332,16,1,Caucasian,Bachelor,12.17998222103860,5,0,High,1,1,0,0,3.262922354666700
2301,17,0,Asian,High School,1.7040095511932400,1,1,Moderate,0,0,0,0,2.997505608420640
3289,15,1,Caucasian,Some College,16.263642945689200,19,1,High,1,0,1,0,2.1371244106086900
2604,15,1,Caucasian,Some College,6.779398523456430,3,1,Very High,0,0,0,0,3.58344760514376
1161,17,0,Asian,Some College,0.9956200304608750,4,1,High,1,0,0,1,3.37599400880284
2705,17,0,Caucasian,Some College,11.702433218542500,7,0,Moderate,0,1,1,0,2.7154909355151500
1957,18,1,Caucasian,Bachelor,19.41809422899740,3,1,Moderate,0,0,0,0,3.045113482146090
3328,17,1,Other,Bachelor,18.580417714336000,16,1,Moderate,1,0,0,0,2.288466675256950
1878,16,1,African American,High School,13.86338720507690,12,0,Moderate,1,0,0,0,2.0878721266068700
2920,15,0,Other,High School,17.442121274931600,1,1,Low,1,1,0,0,4.0
2885,15,0,Caucasian,High School,18.449977926050100,5,0,,1,1,0,1,2.48966890236666
1099,16,0,Caucasian,Bachelor,8.603518168886260,25,0,Moderate,1,0,1,1,0.7443222999212360
3260,17,1,Asian,High School,5.926961537611610,8,1,Low,0,0,0,0,2.681277359272070
1254,15,0,Caucasian,Higher,13.31568802937740,3,0,High,0,0,0,1,3.119393913150380
1104,18,1,Caucasian,Some College,12.120276638721600,20,1,Moderate,0,1,0,0,1.515639098395020
2446,15,1,Caucasian,High School,3.5999923322137400,23,0,Low,1,0,0,0,0.5303581886716460
2444,17,1,Caucasian,Higher,3.222000465128450,25,0,Low,0,0,0,1,0.2697208620534840
2649,15,1,Asian,Bachelor,17.57061498414310,25,0,Low,0,0,0,1,0.5296032590122840
1587,16,0,Asian,High School,7.830741992032580,27,1,Moderate,0,0,0,0,0.4721810422090250
1628,16,0,Asian,High School,6.304334747545720,8,0,High,0,0,0,0,2.150546165993220
2697,15,1,Asian,Some College,13.430236145620700,7,1,,0,0,1,1,2.7725493723030700
3102,15,1,Asian,Bachelor,10.823761117140500,7,0,Moderate,0,0,0,0,2.329719254270640
1404,15,1,African American,High School,14.109933038692500,20,0,Moderate,0,0,0,0,1.2325571657328200
2155,18,0,Caucasian,High School,14.887364086079800,1,0,High,0,0,1,0,3.1094935788792100
2683,15,1,African American,Some College,11.485870794171500,1,0,Moderate,0,1,0,0,3.121119482369850
3057,16,1,Caucasian,Bachelor,18.55868402474040,27,0,Moderate,0,1,0,0,0.9918923912020090
3273,15,0,Asian,Bachelor,6.463881306486720,1,0,Moderate,1,1,0,0,3.482452519043290
1453,16,1,African American,Some College,18.023552464347100,24,0,High,0,1,1,0,1.0580507720986600
2328,15,1,Caucasian,High School,19.44459418432720,29,1,Very High,1,0,1,0,1.584478764070210
3050,15,0,Asian,Bachelor,18.54732818923110,14,1,High,0,0,1,0,2.8625628192348000
1881,15,1,Asian,Some College,6.726254550099110,27,0,Low,0,0,0,0,0.0946515916807701
3329,17,0,Caucasian,Some College,7.559367112825680,21,0,High,1,0,0,0,1.3399355086329900
1624,16,1,Caucasian,Some College,5.269468913876970,28,0,Very High,0,0,0,0,0.2999075475985060
2788,18,0,Caucasian,,0.2328979900619240,22,0,,0,0,0,0,0.3527519592274270
1263,15,0,Asian,Some College,5.592028652902640,19,0,Moderate,1,1,0,1,1.479602227739030
2635,15,0,Caucasian,Some College,4.061411858401240,26,1,Moderate,0,0,0,0,0.7716774917459890
2439,18,1,Caucasian,High School,4.661063759697170,19,1,Moderate,0,0,0,0,1.074937388775600
2970,15,0,African American,,8.220943871121160,13,1,High,1,0,0,0,2.332971816562520
2803,17,0,African American,Some College,12.875412162024900,27,1,Low,0,0,0,0,0.7408967018564110
1641,16,0,Asian,Some College,5.069875065143810,2,0,,1,0,1,0,2.6823160526270200
3263,16,1,Caucasian,Some College,0.0181167049218045,16,0,Very High,1,0,1,0,1.94767693624079
2960,17,0,African American,Bachelor,11.04444560347690,0,0,,1,0,1,1,2.905466160345200
1489,15,1,Caucasian,High School,7.150266568544740,18,0,Low,1,1,0,1,1.6759194307143800
2844,17,1,Caucasian,Some College,13.178855878694900,4,1,Moderate,0,0,0,0,3.112170722339200
2735,15,1,African American,Higher,14.645811348513900,28,0,Moderate,0,0,0,0,0.6487053948776080
1147,17,1,Asian,Some College,9.64712417165506,1,1,Moderate,1,0,0,1,3.588887939765010
2535,17,0,African American,Some College,16.119402573419100,18,1,High,0,0,0,0,1.844059263528670
2987,16,0,Caucasian,High School,15.38339739047180,19,0,High,0,1,0,0,1.8859166518517400
2370,16,1,Asian,,10.27266767857300,10,1,Low,0,1,0,1,2.702638340113750
3344,15,0,Caucasian,High School,7.909781523671400,5,0,High,0,0,0,0,2.915898132959830
1660,16,0,Caucasian,Higher,9.11321643106184,13,0,Low,1,1,1,0,2.300205239575970
2795,18,1,Caucasian,High School,2.3289104816942300,6,0,Moderate,0,0,0,0,2.4556437547462800
1187,16,1,Caucasian,Some College,10.812219886494600,2,0,High,0,0,0,0,2.9610552588036000
2148,16,0,Caucasian,High School,8.824593381834340,17,0,High,0,0,0,0,1.2476927957970800
1609,18,1,African American,Bachelor,18.89500160420420,22,1,Moderate,0,0,0,0,1.2267412857712800
3192,15,1,Asian,Some College,16.111616528824700,1,0,Moderate,1,0,0,0,3.2229374986891200
2931,18,1,African American,Bachelor,2.894212722730400,27,0,Moderate,0,0,1,0,0.2861100389415960
1198,18,0,Asian,High School,12.083478763451800,27,0,High,1,0,1,0,1.2875951312580100
1294,16,0,Caucasian,High School,6.682860447677240,6,1,,0,0,0,1,2.546516637246020
1767,15,1,Asian,High School,18.025184155931300,26,0,Low,1,0,1,0,0.8447920018716680
1401,18,0,African American,Some College,11.615936597069500,13,0,High,0,0,0,1,2.13535680128746
1123,16,0,African American,Higher,7.282421136830110,18,0,Moderate,0,0,0,0,0.9807358437488030
1203,17,0,Caucasian,Some College,11.776205403124500,5,0,High,0,1,0,1,2.968093619579770
1836,18,1,Caucasian,High School,8.96341694042637,24,0,High,1,1,0,0,1.369369967422700
2440,17,1,Asian,High School,19.007595029641900,20,0,Low,1,0,0,0,1.3127724135140800
2734,18,0,African American,Some College,19.72828036965780,6,1,Low,0,1,1,0,3.320316974439930
2696,18,0,African American,High School,2.679497334995620,8,0,Moderate,0,0,1,0,1.8136795536240500
2708,16,1,Caucasian,High School,6.393041245106010,18,0,Very High,1,0,0,0,1.8547004421395900
3326,15,1,Other,Some College,14.72034736730670,13,1,High,1,0,0,1,2.3780489451557900
2154,16,0,Caucasian,High School,9.291655288784920,7,0,Low,1,0,0,0,2.627337296160060
2662,17,0,African American,Some College,11.684495776634400,29,0,Low,1,0,0,1,0.2234305089365650
2760,17,1,Caucasian,High School,12.871042459748300,26,0,Low,0,1,0,0,0.6115693055183090
1855,17,1,African American,,7.069549502567580,9,0,High,1,0,0,0,2.251753921949750
2590,18,0,Asian,Bachelor,16.082184921222600,17,0,Very High,1,0,0,0,1.8125810860736900
1642,16,0,Caucasian,Some College,18.81074602205900,25,0,Very High,0,1,0,0,1.6448199394832900
1002,18,0,Caucasian,High School,15.40875605584670,0,0,Low,0,0,0,0,3.042914833436380
3161,15,0,Caucasian,Some College,12.6535406968272,7,1,High,0,1,0,0,3.1831261171881200
1699,16,1,Caucasian,Some College,10.710438321719300,12,1,Moderate,0,0,0,0,2.214067459161350
2637,15,1,Asian,Higher,16.914897566515300,15,0,Low,1,0,0,0,1.53961940600191
2292,15,1,Caucasian,,10.403614731335200,20,0,Very High,0,0,0,0,1.5521129376507900
